Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,combined,flavors
Negroni D'Amore,Old Fashioned Glass,,"1.5 oz old tom gin, 1 oz barolo chinato, 1 oz tempus fugit kina l'aero d'or","Combine ingredients in an old fashioned glass filled with ice, stir to combine, and garnish with orange peel.",0,0,0,0,0,0,0,"1.5 oz old tom gin, 1 oz barolo chinato, 1 oz tempus fugit kina l'aero d'or",
Negroni Sorbetto,Coupe,,".5 oz junipero gin, .5 oz luxardo bitter, .5 oz tempus fugit alessio vermouth bianco, .5 oz dry vermouth, 1 scoop orange sorbet, 2 drops bittermens orange cream citrate",Whisk ingredients in birdie (or tin). Pour into coupe glass and top with Prosecco (1 oz). Garnish with dehydrated orange wheel. Spray orange flower from atomizer.,0,1,0,0,0,0,1,".5 oz junipero gin, .5 oz luxardo bitter, .5 oz tempus fugit alessio vermouth bianco, .5 oz dry vermouth, 1 scoop orange sorbet, 2 drops bittermens orange cream citrate,citrus,bitter",",citrus,bitter"
Neighborhood Negroni,Cocktail Glass,,"1 oz junipero gin, 1 oz campari, 1 oz tempus fugit alessio vermouth di torino rosso",Add all the ingredients to a mixing glass and fill with ice. Stir until well chilled and strain into a chilled cocktail glass. Garnish with a flamed orange twist.,0,0,0,0,0,0,0,"1 oz junipero gin, 1 oz campari, 1 oz tempus fugit alessio vermouth di torino rosso",
Neko Colada,Tiki Cat Glass,,"1 oz miso washed white rhum agricole, 1 oz cocchi vermouth di torino, .75 oz falernum, .75 oz coconut cream, .25 oz luxardo amaretto di saschira, .75 oz lime, .5 oz mandarin orange",Shake and strain into a tiki cat filled with crushed ice.,0,1,0,1,0,0,0,"1 oz miso washed white rhum agricole, 1 oz cocchi vermouth di torino, .75 oz falernum, .75 oz coconut cream, .25 oz luxardo amaretto di saschira, .75 oz lime, .5 oz mandarin orange,citrus,fruity",",citrus,fruity"
Nellie Fer' Toddy,Irish Coffee Mug,,"1 oz blended scotch, 1 oz king's ginger liqueur, .5 oz the genuine curacao liqueur orange, .75 oz fresh lemon juice,  top hot water, 1 dash peychaud's bitters",Build then pour into a pre-heated Irish coffee glass or mug. Top with hot water. Garnish with the orange slice and add a dash of Peychaud's Bitters.,0,1,0,0,0,0,1,"1 oz blended scotch, 1 oz king's ginger liqueur, .5 oz the genuine curacao liqueur orange, .75 oz fresh lemon juice,  top hot water, 1 dash peychaud's bitters,citrus,bitter",",citrus,bitter"
New York Lemonade,Cocktail glass,,"absolut citron,grand marnier,lemon juice,club soda",Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,0,1,0,0,0,0,0,"absolut citron,grand marnier,lemon juice,club soda,citrus",",citrus"
Newton's Theory,Coupe,,"2 oz nikka whisky taketsuru pure malt 12 yo, .75 oz c. drouin pommeau de normandie, .25 oz luxardo maraschino liqueur, 4 dash black walnut bitters","Combine all ingredients into a mixing glass and add ice. Stir for about 10 seconds and then strain into a chilled cocktail coupe. Garnish with skewered apple spheres and be thankful you're having a cocktail, and not having an apple shot off your head.",0,0,0,0,0,0,1,"2 oz nikka whisky taketsuru pure malt 12 yo, .75 oz c. drouin pommeau de normandie, .25 oz luxardo maraschino liqueur, 4 dash black walnut bitters,bitter",",bitter"
Nieux Carré,Old Fashioned Glass,,"1.5 oz karlsson's gold vodka, .75 oz gran duque d alba solera gran reserva brandy, .75 oz carpano antica vermouth, .25 oz benedictine, 1 tincture peychaud's bitters, 1 tincture angostura bitters","Combine all liquid ingredients in a chilled mixing glass with cracked ice and stir for 20 seconds.
Double strain the cocktail over a large cube placed in an old-fashioned glass.
Garnish with a lemon twist making sure to release all the essential oils out of the twist. Also make sure to rub the entire rim of the glass with the twist before dropping it into the cocktail.",0,0,0,0,0,0,1,"1.5 oz karlsson's gold vodka, .75 oz gran duque d alba solera gran reserva brandy, .75 oz carpano antica vermouth, .25 oz benedictine, 1 tincture peychaud's bitters, 1 tincture angostura bitters,bitter",",bitter"
Nigamono,Double Old Fashioned Glass,,"2 oz nikka coffey grain whisky, .75 oz maurin quina, .75 oz luxardo amaro abano",Stir. Use large ice cube.,0,0,0,0,0,0,0,"2 oz nikka coffey grain whisky, .75 oz maurin quina, .75 oz luxardo amaro abano",
Nikka Coffey Grain Perfect Manhattan,Cocktail Glass,,"2 oz nikka coffey grain whisky, .5 oz tempus fugit alessio vermouth di torino rosso, .5 oz dolin vermouth, 2 dash tempus fugit abbott's bitters","In mixing glass or cocktail shaker filled with ice, combine whiskey, vermouth, and bitters. Stir well, about 20 seconds, then strain into cocktail glass. Add cherry and serve.",0,0,0,0,0,0,1,"2 oz nikka coffey grain whisky, .5 oz tempus fugit alessio vermouth di torino rosso, .5 oz dolin vermouth, 2 dash tempus fugit abbott's bitters,bitter",",bitter"
Nikka Coffey Malt Old Fashioned,Old Fashioned Glass,,"2.5 oz nikka coffey malt whisky, .5 oz demerara syrup, 4 dash tempus fugit abbott's bitters","In an old fashioned glass, muddle the lemon peel with the bitters and demerara syrup, just enough to bruise the peel and release its oils. Add Coffey Malt and ice, and stir for 20 to 30 seconds, or until well chilled.",0,0,0,0,0,1,1,"2.5 oz nikka coffey malt whisky, .5 oz demerara syrup, 4 dash tempus fugit abbott's bitters,sweet,bitter",",sweet,bitter"
Nikka Earl Grey,Rocks Glass,,"2.5 oz nikka whisky taketsuru pure malt 12 yo, .5 oz honey, .5 oz earl grey syrup,   smoked malt",Stir over ice and serve in a rocks glass.,0,0,0,0,0,1,0,"2.5 oz nikka whisky taketsuru pure malt 12 yo, .5 oz honey, .5 oz earl grey syrup,   smoked malt,sweet",",sweet"
No.3 & T,Rocks Glass,,"1.5 oz no.3 london dry gin, 1 lemon lemon, 1 fill tonic water",Pour No.3 gin into a highball glass over ice cubes. Add a slice of lemon and stir. Top up with tonic water to taste.,0,1,0,0,0,0,0,"1.5 oz no.3 london dry gin, 1 lemon lemon, 1 fill tonic water,citrus",",citrus"
No.3 Bramble,Rocks Glass,,"1.5 oz no.3 london dry gin, .5 oz fresh lemon juice, .5 oz briottet creme de mure (blackberry), .25 oz pages elderflower syrup, 1 dash angostura bitters (optional)",Shake all ingredients well in cocktail shaker. Strain into ice filled rock glass. Top with soda.,0,1,0,1,0,0,1,"1.5 oz no.3 london dry gin, .5 oz fresh lemon juice, .5 oz briottet creme de mure (blackberry), .25 oz pages elderflower syrup, 1 dash angostura bitters (optional),citrus,fruity,bitter",",citrus,fruity,bitter"
No.3 Negroni,,,"1 oz no.3 london dry gin, 1 oz tempus fugit alessio vermouth di torino rosso, 1 oz luxardo bitter",Mix all the liquid contents together in a heavy-bottomed tumbler with ice. Stir. Add a slice of orange and lemon zest to decorate.,0,0,0,0,0,0,1,"1 oz no.3 london dry gin, 1 oz tempus fugit alessio vermouth di torino rosso, 1 oz luxardo bitter,bitter",",bitter"
Nola '75,Champagne Flute,,"1.25 oz junipero gin, .5 oz pages elderflower syrup, .5 oz fresh lemon juice,  oz champagne (sparkling wine)","Shake first three ingredients in an ice-filled cocktail shaker. Strain into a chilled serving glass. Top with chilled champagne, or sparkling wine.",0,1,0,0,0,0,0,"1.25 oz junipero gin, .5 oz pages elderflower syrup, .5 oz fresh lemon juice,  oz champagne (sparkling wine),citrus",",citrus"
Nuestra Julep,,,"1 oz high west oat whisky, .5 oz king's ginger liqueur, .5 oz peach shrub, .75 oz lime, 1 dash angostura bitters, 1 dash grapefruit bitters",Add all ingredients together.,0,1,0,1,0,0,1,"1 oz high west oat whisky, .5 oz king's ginger liqueur, .5 oz peach shrub, .75 oz lime, 1 dash angostura bitters, 1 dash grapefruit bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Oaxacan Martini,Coupe,,"2 oz mezcal, .5 oz mandarine napoleon, .5 oz lime juice, 1 oz castelvetrano olive brine, 3 dash fennel bitters",Shake all ingredients for 10-15 seconds (over shaking will over dilute) and fine strain into chilled coupe glass. Garnish with Xoconostle (sour prickly pear) and a stuffed Castelvetrano olive.,0,1,1,0,0,0,1,"2 oz mezcal, .5 oz mandarine napoleon, .5 oz lime juice, 1 oz castelvetrano olive brine, 3 dash fennel bitters,citrus,herbaceous,bitter",",citrus,herbaceous,bitter"
Obituary Cocktail,,,".25 oz mansinthe absinthe, 2 oz genevieve gin, .25 oz tempus fugit alessio extra dry vermouth",Stir with ice. Strain into a cocktail glass.,0,0,0,0,0,0,0,".25 oz mansinthe absinthe, 2 oz genevieve gin, .25 oz tempus fugit alessio extra dry vermouth",
Ode to Kinshi,Coupe,,"1.5 oz nikka whisky yoichi single malt 15 yo, .75 oz cocchi americano rosa, .5 oz luxardo amaro abano, 5 dash bittermens xocolatl mole bitters",Place all ingredients into a Yarai mixing glass with ice and stir. Strain into a coupe. Garnish with an apple slice.,0,0,0,0,0,0,1,"1.5 oz nikka whisky yoichi single malt 15 yo, .75 oz cocchi americano rosa, .5 oz luxardo amaro abano, 5 dash bittermens xocolatl mole bitters,bitter",",bitter"
Off the Radar,Collins,,"1.5 oz junipero gin, .5 oz lemon juice, .25 oz luxardo maraschino liqueur, .25 oz liqueur de violette, 3-4 oz tonic water","Add gin, lemon juice, maraschino liqueur, and liqueur de violette to a collins glass filled with ice. Add tonic water; stir to combine. Garnish with a lemon wheel.",1,1,0,0,0,0,0,"1.5 oz junipero gin, .5 oz lemon juice, .25 oz luxardo maraschino liqueur, .25 oz liqueur de violette, 3-4 oz tonic water,floral,citrus",",floral,citrus"
Old Fashioned,Old-fashioned glass,Unforgettables,"bourbon,angostura bitters,sugar,water","Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",0,0,0,0,0,1,1,"bourbon,angostura bitters,sugar,water,sweet,bitter",",sweet,bitter"
Old Tom and The Sea,,,"1.5 oz old tom gin, 1 oz tempus fugit alessio vermouth bianco, .5 oz luxardo sangue morlacco cherry liqueur, .5 oz lemon juice","Combine the ingredients. Shake and strain over ice. Lemon and/or cherry flag garnish.

Add soda water if you'd like to water it down.",0,1,0,1,0,0,0,"1.5 oz old tom gin, 1 oz tempus fugit alessio vermouth bianco, .5 oz luxardo sangue morlacco cherry liqueur, .5 oz lemon juice,citrus,fruity",",citrus,fruity"
On the Flipside,Coupe,,"1.5 oz pink pigeon rum, 1 oz lime juice, .75 oz simple syrup, 2  mint leaves, muddled, 3  cucumber slices, muddled",Muddle 3-4 cucumber slices and a couple mint leaves. Shake and strain into martini or coupe glass. Garnish with lime or mint or cucumber.,0,1,0,0,0,1,0,"1.5 oz pink pigeon rum, 1 oz lime juice, .75 oz simple syrup, 2  mint leaves, muddled, 3  cucumber slices, muddled,citrus,sweet",",citrus,sweet"
On the Wings of Eagles,Rocks Glass,,"1.5 oz h by hine, .75 oz rye whiskey, .75 oz green chartreuse, 2 dash lemon bitters, 1 splash fernet-branca","Add cognac, rye, Chartreuse and bitters to a mixing glass with ice, and stir until cold. Add splash of fernet to a rocks glass, roll the glass to coat the sides, and discard the excess. Add one large ice cube to the glass, strain the drink over the cube, and garnish with a mint sprig.",0,1,0,0,0,0,1,"1.5 oz h by hine, .75 oz rye whiskey, .75 oz green chartreuse, 2 dash lemon bitters, 1 splash fernet-branca,citrus,bitter",",citrus,bitter"
Orange Batida,,,"2 1/2 oz orange juice, 1 1/2 oz ypiòca, 1-2 tbsp sugar","Put 1 1/2 ounces, 2 1/2 ounces orange juice, and 1-2 tablespoons of sugar in a shaker. Add ice cubes and shake for a few seconds. Put in glass and serve.",0,1,0,0,0,1,0,"2 1/2 oz orange juice, 1 1/2 oz ypiòca, 1-2 tbsp sugar,citrus,sweet",",citrus,sweet"
Orange Crush,Rocks Glass,,2.5 oz glenrothes vintage reserve,Pour over crushed ice with zest. Garnish with an orange peel.,0,0,0,0,0,0,0,2.5 oz glenrothes vintage reserve,
Orchard Malt Mule,Collins,,"2 oz glenrothes vintage reserve, .25 oz st. elizabeth allspice dram, 1 oz apple cider, .5 oz belle brillet, .5 oz lemon, 2 dash angostura bitters, 2 oz ginger beer",Shake and 2x strain into a collins glass. Garnish with a lemon wheel and Luxardo Cherry.,0,1,0,1,0,0,1,"2 oz glenrothes vintage reserve, .25 oz st. elizabeth allspice dram, 1 oz apple cider, .5 oz belle brillet, .5 oz lemon, 2 dash angostura bitters, 2 oz ginger beer,citrus,fruity,bitter",",citrus,fruity,bitter"
P.T. Barnum Cocktail,Martini,,"1.5 oz no.3 london dry gin, .5 oz luxardo apricot liqueur, .5 oz fresh lemon juice , 1 dash angostura bitters",Shake all ingredients well in cocktail shaker. Strain into chilled martini glass or cocktail coupe.,0,1,0,1,0,0,1,"1.5 oz no.3 london dry gin, .5 oz luxardo apricot liqueur, .5 oz fresh lemon juice , 1 dash angostura bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Pacific Breeze,Collins,,"1.5 oz luxardo triplum (triple sec), .75 oz watermelon liqueur, 3 oz cranberry juice,  oz fresh lime sweet n' sour mix",Pour all ingredients in a shaker with ice. Shake and strain over ice into a Collins or Pilsner glass.,0,1,0,1,0,0,0,"1.5 oz luxardo triplum (triple sec), .75 oz watermelon liqueur, 3 oz cranberry juice,  oz fresh lime sweet n' sour mix,citrus,fruity",",citrus,fruity"
Pacific Kick,Old Fashioned Glass,,"1 oz japanese whisky, 3 oz amaro angeleno, 1 oz luxardo orgeat syrup, 1 oz lemon juice",Fill shaker with ingredients and ice. Shake. Strain into old fashioned or rocks glass filled with ice.,0,1,0,0,0,0,0,"1 oz japanese whisky, 3 oz amaro angeleno, 1 oz luxardo orgeat syrup, 1 oz lemon juice,citrus",",citrus"
Padova Collins,,,"1.5 oz pear flavored vodka, .75 oz luxardo limoncello, .25 oz luxardo sambuca dei cesari, 1.5 oz fresh sweet n' sour mix, 2 oz lemon lime soda",Shake the first four ingredients with ice then strain into a tall glass filled with ice and top with lemon lime soda. Stir and serve.,0,1,0,1,0,0,0,"1.5 oz pear flavored vodka, .75 oz luxardo limoncello, .25 oz luxardo sambuca dei cesari, 1.5 oz fresh sweet n' sour mix, 2 oz lemon lime soda,citrus,fruity",",citrus,fruity"
Palais Royal,Wine Glass,,"3 oz champagne, 1 oz h by hine, .33 oz cherry brandy, 1 tsp lemon juice",Pour ingredients into a wine glass half-filled with crushed ice. Garnish with a half-slice of lemon and a maraschino cherry.,0,1,0,1,0,0,0,"3 oz champagne, 1 oz h by hine, .33 oz cherry brandy, 1 tsp lemon juice,citrus,fruity",",citrus,fruity"
Palermo Breeze,Collins,,"1.5 oz luxardo bitter bianco, .5 oz velvet falernum, .5 oz lime, .5 oz passion fruit syrup, 2 oz belstar sparkling rose",Shake first 4 ingredients and strain into collins. Top with pebble ice. Top with the rose. Garnish with a basil and a lime flower for aromatics.,1,1,0,0,0,0,1,"1.5 oz luxardo bitter bianco, .5 oz velvet falernum, .5 oz lime, .5 oz passion fruit syrup, 2 oz belstar sparkling rose,floral,citrus,bitter",",floral,citrus,bitter"
Pants off Dance off,,,".75 oz barsol perfecto amor (aperitif wine), .5 oz lime juice, 1 oz junipero gin, .5 oz grenadine, 1 dash angostura bitters, 1 drop bittermens burlesque bitters",Shake and top with Anchor Steam.,0,1,0,0,0,0,1,".75 oz barsol perfecto amor (aperitif wine), .5 oz lime juice, 1 oz junipero gin, .5 oz grenadine, 1 dash angostura bitters, 1 drop bittermens burlesque bitters,citrus,bitter",",citrus,bitter"
Paradiso Sun,Nick & Nora,,"1.5 oz junipero gin, 1 oz lime sour, .5 oz orange juice, .25 oz dry curacao",Add all ingredients in a mixing glass with fresh ice. Shake vigorously and strain into a Nick & Nora glass. Garnish with orange slice and 1 bar spoon juniper berries.,0,1,0,0,0,0,0,"1.5 oz junipero gin, 1 oz lime sour, .5 oz orange juice, .25 oz dry curacao,citrus",",citrus"
Parisian Manhattan,Old Fashioned Glass,,"2 oz h by hine, 1 oz cocchi americano rosa, 1 dash angostura bitters, 3 drops bittercube cherry bark vanilla bitters",Stir and pour over ice in an old fashioned glass. Garnish with an orange peel.,0,0,0,1,0,0,1,"2 oz h by hine, 1 oz cocchi americano rosa, 1 dash angostura bitters, 3 drops bittercube cherry bark vanilla bitters,fruity,bitter",",fruity,bitter"
Party in the Agave Fields,,,"2 oz mezcal, .75 oz luxardo triplum (triple sec), .75 oz luxardo amaro abano, 3 dash tempus fugit abbott's bitters",Stir over 1 large rock. Garnish with zest of an orange peel.,0,0,0,1,0,0,1,"2 oz mezcal, .75 oz luxardo triplum (triple sec), .75 oz luxardo amaro abano, 3 dash tempus fugit abbott's bitters,fruity,bitter",",fruity,bitter"
Passion Fruit Batida,,,"1-2 tbsp sugar, 1 1/2 oz ypiòca,   passion fruit","Put 1/2 passion fruit inner part in a blender, 1-2 tablespoons of sugar and 50ml ( 1 1/2 ounces) of Ypiòca. Mix for a few seconds. Filter in a glass and serve with ice.",0,0,0,0,0,1,0,"1-2 tbsp sugar, 1 1/2 oz ypiòca,   passion fruit,sweet",",sweet"
Passionate Pigeon ,Collins,,"50 ml pink pigeon rum, 50 ml lychee juice, .5  lime, juiced, 1  passion fruit, 1 float ginger beer","In a mixing glass, combine Pink Pigeon Rum, Lychee Juice and the juice from 1/2 a lime. Add the pulp of one passion fruit (to prep passion fruit: cut in half, setting aside a small slice for garnish and scoop out the pulp and drop both the pulp and peel into the glass). Add ice and shake vigorously. Pour in a tall glass over ice, top with ginger beer.  Garnish with the passion fruit wedge to serve.",0,1,0,0,0,0,0,"50 ml pink pigeon rum, 50 ml lychee juice, .5  lime, juiced, 1  passion fruit, 1 float ginger beer,citrus",",citrus"
PB&K Old Fashioned,Rocks Glass,,"1 oz karlsson's gold vodka, 1 oz cognac, .5 oz benedictine, 1 tincture angostura bitters, 1 tincture peychaud's bitters, 1 pc lemon twist, 1 pc orange twist,   peanut butter powder",Wet half of the rim of a 13 oz. rocks glass with Benedictine. Shake off the excess Benedictine to avoid clumping on the rim and dip it into the peanut butter powder. Flick the glass to shake the excess powder off. Place the glass in a cooler to chill the glass. In a frozen mixing glass combine all liquid ingredients with equal parts cracked ice and whole hard ice. Stir the cocktail for 45 seconds. Remove the glass from the cooler and place a 2 in. hard ice cube in it. Double strain the cocktail into the glass. Spritz the cocktail with both of the twists. Make sure to release all the essential oils into the cocktail. Discard the twists.,0,1,0,0,0,0,1,"1 oz karlsson's gold vodka, 1 oz cognac, .5 oz benedictine, 1 tincture angostura bitters, 1 tincture peychaud's bitters, 1 pc lemon twist, 1 pc orange twist,   peanut butter powder,citrus,bitter",",citrus,bitter"
